cert,docket,rssdhcr,fed_rssd,hctmult,name,city,stalp,zip,repdte,bkclass,nimy,roa,ntlnlsr,rbc1aaj,rbcrwaj
19716,9647,1200311,639549,1,First Central State Bank,Dewitt,IA,52742,12/31/2016,NM,3.32743137637283,1.12051384895236,2.57728075469125E-02,10.7176459320439,13.8024902959117
19720,16064,1080885,113030,1,Farmers State Bank,Dublin,GA,31040,12/31/2016,NM,4.15490102823929,1.32856293775566,-1.20546122151797E-03,14.3312420743509,20.8719968042002
19742,12727,1840687,222754,0,"First Westroads Bank, Inc.",Omaha,NE,68118,12/31/2016,SM,3.77136159455046,1.81748184416507,0.107188351163537,11.4389044049928,16.0044789374107
19744,10821,3010288,767554,0,"Citizens Bank & Trust Company of Vivian, Louisiana",Vivian,LA,71082,12/31/2016,NM,4.51413281132835,0.686630508944989,0.272171859817167,12.2551948483038,21.8610981588134
19749,13525,3199585,906652,0,Community State Bank,Coffeyville,KS,67337,12/31/2016,NM,3.42242440128556,1.12723976717463,-2.93683168723917E-03,10.7040670022675,20.1546706464962
19755,0,1082236,135836,0,South Lafourche Bank & Trust Company,Larose,LA,70373,12/31/2016,NM,3.6506631632593,-0.354855939539424,0.733149549429102,10.1600708729263,15.4716244654131
19762,11904,1094314,854454,1,Jefferson Bank of Missouri,Jefferson City,MO,65109,12/31/2016,SM,4.049641415407,1.50001251722987,0.344973519040936,9.1165982396138,11.930703321996
19772,12705,1209426,163549,0,River Valley Bank,Wausau,WI,54401,12/31/2016,NM,4.12698710295338,1.49210437139953,0.21113375490183,8.45275590551181,11.3544185840119
19774,0,0,979357,0,Kahoka State Bank,Kahoka,MO,63445,12/31/2016,NM,2.96759848661443,0.271100668714983,5.25222815679113E-02,9.79798390374766,19.2193087008343
19788,0,2814528,819855,0,Peoples Bank,Lubbock,TX,79424,12/31/2016,SM,4.36163599845604,1.0585850389505,2.45082375598978E-02,9.40797173054768,11.9986261321564
19795,16035,3612794,198149,0,AbbyBank,Abbotsford,WI,54405,12/31/2016,NM,3.57785761981838,1.07641394755722,5.02766261869997E-02,9.18131959756165,12.3758801994411
19796,0,2609489,822631,0,Midland Community Bank,Kincaid,IL,62540,12/31/2016,NM,3.42988253289667,1.12190630109184,-5.72057445463857E-02,9.79179435745993,15.8789090389833
19800,12895,1086355,89032,0,Plaquemine Bank & Trust Company,Plaquemine,LA,70764,12/31/2016,NM,3.22160683157175,0.541123291581618,0.156533308983707,11.6314017366649,19.1608533465565
19806,0,2303947,877154,0,Citizens State Bank,Tyler,TX,75701,12/31/2016,SM,4.22721120835851,1.52492372262296,3.83896987176445E-02,11.8416675216944,14.8134720791411
19809,10480,2625247,96553,0,The Hershey State Bank,Hershey,NE,69143,12/31/2016,NM,5.03569344313513,1.65705874129325,0.118260389667984,16.3991635623381,21.5890561439042
19813,10755,1248582,86554,1,Chester County Bank,Henderson,TN,38340,12/31/2016,NM,3.69467509712806,0.834548033032313,8.84355746838428E-02,10.3369679915582,25.0627228311105
19819,14669,1133754,563934,0,Southeast First National Bank,Summerville,GA,30747,12/31/2016,N,2.61336764501321,0.20141758025908,0.481341454876427,11.4214422357149,40.5866850005729
19827,9262,1404735,852973,0,"Pioneer Trust Bank, National Association",Salem,OR,97308,12/31/2016,N,3.84626320718174,1.97835550936783,0.151253607534193,11.227872403375,16.0643874643875
19829,0,1417427,944551,0,Bank of Commerce,Chouteau,OK,74337,12/31/2016,NM,4.31088519881928,1.02178946433145,8.80737747383691E-02,8.40691970049058,18.2917255456116
19836,8326,2596758,228000,0,Franklin Savings Bank,Farmington,ME,4938,12/31/2016,SM,4.94668048052433,0.941800633381886,0.157345607317094,27.5462937310919,36.177588512705
19842,0,1232536,101019,0,Bank Leumi USA,New York,NY,10017,12/31/2016,NM,2.79188928131108,0.3824788444086,0.194339079040086,8.51039269231489,14.1077132935627
19850,13851,1061736,207050,0,West Gate Bank,Lincoln,NE,68516,12/31/2016,NM,4.37070502501255,1.65656120204751,-1.6661649658825E-03,10.3659303706642,13.5819396107657
19858,16155,1055007,697754,0,Citywide Banks,Aurora,CO,80010,12/31/2016,NM,4.06645281552878,0.841876662840135,-1.39946260635916E-02,10.2015816473808,12.911674920916
19861,12580,3432965,282329,0,Yadkin Bank,Statesville,NC,28677,12/31/2016,NM,4.14037131152534,0.884634051347,0.131759047293866,10.5655579748958,12.4124761085691
19899,8990,1139363,160959,0,KS StateBank,Manhattan,KS,66502,12/31/2016,NM,3.16108401370025,2.04226776874813,7.01406614191896E-02,8.93504044918196,13.4517166524611
19904,10688,1061754,800853,0,Centinel Bank of Taos,Taos,NM,87571,12/31/2016,NM,3.07418509350161,1.39123443391103,0,8.94447845193827,23.5289433872124
19943,12351,1111088,377908,0,Century Bank and Trust Company,Somerville,MA,2145,12/31/2016,NM,1.89726887062252,0.604626997981627,-0.00246669820386,6.02315963680439,12.2730437498508
19953,0,1404799,687009,0,Lakeland Bank,Newfoundland,NJ,7435,12/31/2016,NM,3.52003352708032,0.949375651157517,0.110314566626132,10.2056510482048,13.0349129884456
19954,13212,1062630,708753,0,Bank of Minden,Mindenmines,MO,64769,12/31/2016,NM,4.30513723688465,0.734441437959026,-4.27446328770344E-02,13.8368847436858,23.6999006293475
19977,15515,1240737,320119,0,Israel Discount Bank of New York,New York,NY,10017,12/31/2016,NM,2.14886001025287,0.64959959130113,0.61642525738034,9.46324951282128,14.0048220171401
19978,0,1132757,828110,0,The Pennsville National Bank,Pennsville,NJ,8070,12/31/2016,N,2.45708016541609,0.519473350622826,-7.02324131014353E-03,8.46285623797344,14.5818029588556
19980,13397,1097182,588441,1,Illini Bank,Springfield,IL,62711,12/31/2016,NM,0.395543388457155,0.318937852278148,0.050072002271621,9.33846646927749,12.9943414020748
20015,0,1246159,7009,1,Bessemer Trust Company,Woodbridge,NJ,7095,12/31/2016,NM,1.20729466361122,1.97654536786906,0,6.49924326044154,20.0168275441723
20026,0,0,171133,0,Eastern National Bank,Miami,FL,33122,12/31/2016,N,3.67281270664905,0.319177719627417,0.170842269587955,8.84993416415072,11.6016904412325
20040,15386,2022734,1008432,0,Merchants and Manufacturers Bank,Joliet,IL,60432,12/31/2016,NM,4.15135795490806,0.636704970930944,-2.52638616006794E-02,8.0739278695856,10.8242617213832
20041,12528,2909554,21630,1,Teche Bank & Trust Co.,Saint Martinvill,LA,70582,12/31/2016,NM,4.53146773712619,1.31836224013689,0.227983934940256,9.96869032501963,17.2743136704995
20081,0,1204065,231336,0,The First National Bank of McHenry,Mchenry,IL,60050,12/31/2016,N,2.69766906032794,0.362131903215102,0.182404999184542,9.22729273661042,21.2612144064491
20093,16002,0,25357,0,All America Bank,Oklahoma City,OK,73128,12/31/2016,NM,4.34742163616026,1.1788778608403,4.18043694855972E-02,10.2441336557204,12.0820713996137
20099,0,0,822556,0,"Texas Exchange Bank, ssb",Crowley,TX,76036,12/31/2016,SB,3.7344709242763,2.31257843342642,6.45761223330061E-04,13.5761791769742,18.4825750242014
20100,0,1139514,989730,0,Tower Community Bank,Jasper,TN,37347,12/31/2016,NM,4.64161975221618,0.263046497694793,0.177304594692126,7.58154842476843,10.4903662558584
20130,11510,2834076,117458,0,BankFirst,Norfolk,NE,68701,12/31/2016,NM,3.66548366047263,1.35296359552652,7.64570728643706E-02,12.2877401307631,14.6266406377461
20156,9266,1136269,67151,0,Kirkpatrick Bank,Edmond,OK,73013,12/31/2016,NM,3.3237360799326,1.01889914698909,0.307137651511762,9.24023897481768,12.9906831941365
20161,10629,1105078,1016857,0,Citizens Bank of Las Cruces,Las Cruces,NM,88001,12/31/2016,NM,3.93239843011381,1.99635186445926,4.72364573076899E-02,9.18637066420952,14.4237092256333
20162,0,4968368,647955,0,First Security Bank of Helena,Helena,MT,59601,12/31/2016,NM,2.38847288640964,0.216743940593313,0,13.475506104157,20.4715010444643
20164,14780,2453084,140362,1,Sunwest Bank,Irvine,CA,92614,12/31/2016,NM,5.32137845375821,1.34300027088094,-0.214054042901776,11.9614309961632,13.5833052281593
20179,16107,1134564,254849,0,First Independence Bank,Detroit,MI,48226,12/31/2016,NM,4.08396523770682,0.253076541594024,0.18765491841479,9.14188138746591,13.924523380442
20198,0,2764977,767732,0,South Georgia Banking Company,Omega,GA,31775,12/31/2016,NM,3.46099737172966,0.986680922192206,5.05549002142565E-02,10.9260318422426,19.6532191213042
20215,0,1141115,829032,0,"BCBank, Inc.",Philippi,WV,26416,12/31/2016,NM,3.89423287393192,0.125285564683641,1.76103082616729E-02,10.9975652412469,17.0449774001531
20220,0,1136344,463203,0,Brunswick Bank and Trust Company,New Brunswick,NJ,8901,12/31/2016,NM,3.83918590756659,0.387300294629046,5.25095248834891E-02,14.690175319428,20.2774028180122
20226,14477,1201644,12937,0,Oak Bank,Chicago,IL,60611,12/31/2016,NM,3.43189803241519,0.619508438185009,-1.24034975251758E-02,16.5650067468992,22.1717721192607
20231,0,1053272,867650,1,Pinnacle Bank,Keene,TX,76059,12/31/2016,NM,3.90626187273221,1.86736071833461,3.94428626051964E-02,8.98150385884989,13.841562625529
20234,13121,3762457,814430,0,City National Bank of Florida,Miami,FL,33101,12/31/2016,N,3.18089949808972,0.952609485590607,-6.43589934356401E-04,11.6342056826603,15.1671706747176
20239,10994,1249619,904845,0,Bank of Cadiz and Trust Company,Cadiz,KY,42211,12/31/2016,SM,3.44494610747188,0.690637938072191,-4.00243347955557E-02,8.51860990030247,16.3054001279884
20241,11670,1109964,807955,0,"American Bank, National Association",Corpus Christi,TX,78401,12/31/2016,N,3.61740571658862,1.16254199712561,3.13615350138207E-02,8.82999835673926,13.8414640326211
20250,0,1823608,258445,0,Marine Bank,Springfield,IL,62704,12/31/2016,NM,3.2651452307781,1.48680260477228,-1.91268801611996E-02,10.7644243947385,13.1277541317849
20268,14336,3362923,9357,0,Fidelity Bank,Edina,MN,55435,12/31/2016,NM,3.62668105037233,1.899015383974,-7.27290711188495E-04,10.5660759654598,16.8589948377427
20279,13947,1060243,706254,0,The Community State Bank,Poteau,OK,74953,12/31/2016,SM,4.81592826806512,1.3143661733513,3.90859551134626E-02,9.40761209726521,13.89799887228
20281,12646,1966671,746513,1,Peoples Bank and Trust Company of Madison County,Berea,KY,40403,12/31/2016,SM,3.61633638743384,0.751437139209814,0.192002904480301,11.7689656699428,20.8097688043859
20296,9852,1490701,58243,0,Johnson Bank,Racine,WI,53403,12/31/2016,SM,3.40715043822326,0.688426395962369,-7.91098567011161E-02,10.9683402666813,14.6428147102496
20310,13461,1206546,663058,1,Rocky Mountain Bank,Billings,MT,59102,12/31/2016,NM,4.33422422332445,1.08906300207615,6.68993552884353E-02,9.79155572142015,13.7247555889793
20311,10556,1121993,630555,0,American Bank,Bozeman,MT,59715,12/31/2016,NM,4.16153061690818,2.36116053556336,-2.69433051275419E-03,10.6000093198944,14.0597780017488
20353,0,1085929,459130,0,Gulf Coast Bank,Abbeville,LA,70510,12/31/2016,NM,4.29578401383163,0.631689383155055,0.38717341727149,12.4039089650127,22.4644328135398
20369,11128,1208120,426534,0,Heartland Bank and Trust Company,Bloomington,IL,61702,12/31/2016,NM,4.06441415705997,1.80660800622148,0.246307656987553,9.94703623363934,13.8591477009313
20387,0,1028533,777366,0,Bank of the Orient,San Francisco,CA,94104,12/31/2016,SM,3.95028516686717,0.411093725575304,-6.84682332502738E-03,10.8684540681195,14.5603680710601
20429,0,1084753,386432,0,Liberty Bank,Geraldine,AL,35974,12/31/2016,NM,4.64621480097586,0.584512887269773,0.507933668335287,11.5532237595568,16.8410358393498
20454,15585,4795863,915935,0,Citizens Bank of Edinburg,Edinburg,IL,62531,12/31/2016,NM,3.34803032800396,0.796999125033569,4.88368685799867E-02,8.51239669421488,16.277339681595
20468,12638,1132980,540739,0,FirstState Bank,Lineville,AL,36266,12/31/2016,NM,4.19573806753473,1.26948053814478,0.101218742279926,12.7910145315279,19.0284825494239
20479,0,1128349,625056,0,First Security Bank of Roundup,Roundup,MT,59072,12/31/2016,NM,4.65874833931401,2.11409666747357,-0.192307692307692,11.9561681710986,19.3253733204477
20484,0,1141441,94522,0,Benchmark Community Bank,Kenbridge,VA,23944,12/31/2016,SM,4.46268028923338,1.2125980718348,4.00976169571439E-02,11.3789271715789,17.8056078563114
20488,11710,2482196,554857,1,Five Points Bank,Grand Island,NE,68803,12/31/2016,SM,3.37629649587011,1.76137396098873,-0.124315349249771,10.8374259274292,14.6152136264824
20504,12344,1082067,764030,0,Ameris Bank,Moultrie,GA,31768,12/31/2016,NM,4.15262998129857,1.2463852431821,6.54247835258533E-02,9.26623413681525,10.7602888463407
20537,16110,0,452159,0,American Bank and Trust Company,Tulsa,OK,74135,12/31/2016,NM,3.69392138917999,0.838992296619556,-3.28004147665351E-02,11.7492711370262,17.3496669335227
20568,15993,0,651121,0,Lumbee Guaranty Bank,Pembroke,NC,28372,12/31/2016,NM,3.9212937910939,0.670817656948992,7.79323750286599E-02,10.6979981757957,18.5565706391135
20624,0,1204627,129732,0,Byline Bank,Chicago,IL,60601,12/31/2016,NM,3.74658198552124,2.53798901802902,0.423082752757796,10.3483803410649,13.6130511561218
20646,13044,2807100,651457,1,First Security Bank of Malta,Malta,MT,59538,12/31/2016,SM,4.48512412832998,0.702980520730633,0.433882260132137,10.4059040590406,20.5151211273553
20657,0,2880662,670654,0,First Security Bank of Deer Lodge,Deer Lodge,MT,59722,12/31/2016,NM,4.04171071726411,2.7779455281116,0,10.5529994431908,18.4109617056087
20666,10055,1137453,685649,1,Northwest Bank of Rockford,Rockford,IL,61101,12/31/2016,NM,3.68720663304716,0.88957455463707,0.395359230879679,9.42250716401962,12.6569056576472
20698,0,4346676,935559,0,Southern Heritage Bank,Jonesville,LA,71343,12/31/2016,NM,4.33863752160554,1.53206675911391,5.01509699300989E-02,11.8783763585506,20.2617101899197
20711,11264,1082731,1002430,0,Executive National Bank,Miami,FL,33176,12/31/2016,N,3.64255915815399,0.526925003887152,-5.17165737388098E-02,10.0987161082712,16.5292673867844
20720,11594,1142242,479839,0,Tennessee State Bank,Pigeon Forge,TN,37863,12/31/2016,SM,3.63136578140415,0.59292517092417,0.239014216191595,10.1481827425756,14.9955772821865
20727,13287,4517298,384652,0,"Dallas Capital Bank, National Association",Dallas,TX,75240,12/31/2016,N,2.22608616714626,0.290478378870516,7.25940651559656E-03,9.38066930211644,15.8464312108417
20741,4949,0,237619,0,Pioneer Savings Bank,Troy,NY,12181,12/31/2016,SB,3.48437795407163,0.48978364561119,4.32970813819836E-02,9.80373848356022,12.2941752252262
20761,17927,0,318947,0,Heritage First Bank,Rome,GA,30161,12/31/2016,SA,5.3701075386211,0.41152782180215,0.184706718326601,10.3070283803594,13.2763334493215
20769,0,2139696,713047,0,Bank of Montgomery,Montgomery,IL,60538,12/31/2016,NM,3.0256224766113,0.65327415345575,-0.234073264931924,8.15552172385525,19.6152215391138
20774,9184,2762973,693662,0,Pacific Continental Bank,Eugene,OR,97401,12/31/2016,NM,4.19302727695942,0.980290921107999,1.86023299136363E-02,9.95769850190852,12.1860813565934
20776,0,2593506,968557,0,Union State Bank of Fargo,Fargo,ND,58103,12/31/2016,NM,4.09221378895658,0.86186889465578,0.293975546347162,9.13335309562124,11.7977116033446
20818,9076,1085330,162337,0,Citizens Tri-County Bank,Dunlap,TN,37327,12/31/2016,NM,4.42573778904938,1.57441637317665,0.283507274703546,9.25380762676592,19.6829580502752
20828,12675,1239254,816210,1,Banco Santander Puerto Rico,San Juan,PR,917,12/31/2016,NM,4.34537854528673,0.479104224132074,1.49179598035885,16.8767741918365,27.4718183663921
20845,10009,2693956,283867,0,Wallis State Bank,Wallis,TX,77485,12/31/2016,NM,5.15640952274905,2.31643111926461,6.60391640955767E-02,10.7073121264302,12.8079276816501
20856,10886,1130548,283438,0,Liberty Bank and Trust Company,New Orleans,LA,70127,12/31/2016,NM,3.872052320644,0.537303468608659,0.365598177251654,8.22883094052153,16.6608282437516
20872,9108,1143294,764816,0,Citizens Guaranty Bank,Richmond,KY,40475,12/31/2016,NM,4.26050078299589,0.520404124300017,0.11525648515086,7.96090912013373,11.8738850006862
20884,14461,4272869,711472,0,Bank of Guam,Hagatna,GU,96910,12/31/2016,NM,4.44494713259224,0.81476088664309,0.232159243886916,7.05799739021482,12.6146253597285
20931,9758,1143285,530703,0,Damariscotta Bank & Trust Co.,Damariscotta,ME,4543,12/31/2016,NM,3.23156568866496,0.358638157571523,7.15846454344336E-02,9.17630746107518,16.3779820413368
20954,10476,1086270,717737,0,Citizens National Bank,Sevierville,TN,37862,12/31/2016,N,3.97194698175526,1.42325958987516,4.48746714532983E-02,10.5242970963756,14.2740509449466
20972,0,0,384335,0,Horizon Bank,Fyffe,AL,35971,12/31/2016,NM,3.6977637660344,0.605801666911113,-0.01653493832468,16.1133909173917,33.8614786653357
20989,16131,2351274,606653,0,Independence Bank,Havre,MT,59501,12/31/2016,NM,4.54460911388494,1.68179890668658,6.04775274453242E-02,12.9509736241456,16.8222394630822
20993,9903,1097838,526854,0,The Hardin County Bank,Savannah,TN,38372,12/31/2016,SM,4.16201738515668,1.1559207113083,5.28330672844651E-02,8.50872741805837,11.5049377180415
21031,13789,1246467,273336,0,The Bank of Tampa,Tampa,FL,33606,12/31/2016,NM,3.36190196321058,0.92684788640202,9.44695995504307E-02,8.54461380925697,11.7470762259613
21050,0,1132289,250430,0,"First State Bank of the South, Inc.",Sulligent,AL,35586,12/31/2016,NM,3.71306239910157,0.905141937633587,4.27504412456257E-02,15.7008304638444,26.7677538628538
21074,0,3385511,414764,0,Texas Bank,Henderson,TX,75652,12/31/2016,NM,3.81018052836317,1.08409536458537,0.363316968496406,10.4675765315848,20.0017202081452
21083,12014,1081686,544335,0,United Mississippi Bank,Natchez,MS,39120,12/31/2016,NM,4.30745783414857,0.974040941020868,0.092735873300792,9.75996215478352,12.740351165139
21085,0,1209592,37341,0,Bank of Ontario,Ontario,WI,54651,12/31/2016,NM,4.94614442412159,1.34860207761783,0.57558703145196,12.6388099788234,22.4453581475871
21090,0,2791713,186856,0,Fort Gibson State Bank,Fort Gibson,OK,74434,12/31/2016,NM,5.13371131424371,0.63209935409798,6.61927267431855E-02,7.82960260329356,10.800599446989
21111,13455,1048849,567905,0,City National Bank of New Jersey,Newark,NJ,7102,12/31/2016,N,2.79844511760063,-1.52310414902211,4.62465134528596,5.73804800053576,11.6392425182786
21121,0,1051979,988153,1,The Western State Bank,Garden City,KS,67846,12/31/2016,NM,3.8456204958706,1.62682280780186,-0.163936711137542,11.4315256285143,15.8534668616013
21122,14583,1209145,312730,0,Bridgeview Bank Group,Bridgeview,IL,60455,12/31/2016,NM,4.03793513187639,0.806251284862605,1.2201651958975,9.4559935145055,13.6424357720259
21161,0,1244801,1006513,0,Bank of the Bluegrass and Trust Company,Lexington,KY,40507,12/31/2016,NM,3.90348757919645,1.15920908819925,0.301688650403883,13.0315696557454,19.0246867678216
21163,0,1081239,297631,1,The First State Bank of Arcadia,Arcadia,FL,34265,12/31/2016,NM,4.0271834885477,1.30203657767621,0.607795926335654,12.3145233390682,22.4143266032335
21219,9926,1071249,422116,0,"Bank of the Mountains, Inc.",West Liberty,KY,41472,12/31/2016,NM,5.58023819673878,0.73459995279679,0.29479442183444,10.6337964769078,15.8564288959564
21220,0,2464268,729132,0,Brickell Bank,Miami,FL,33131,12/31/2016,NM,2.98525977537694,-0.89865331390172,-2.31163097123175E-03,5.99075282613986,12.1000458859261
21227,9678,1082478,218131,0,CBBC Bank,Maryville,TN,37804,12/31/2016,NM,3.14821269053791,0.902957520805535,5.77335232648425E-02,14.6676130339514,24.8554666767761
21247,10753,1096176,263243,0,"First Kentucky Bank, Inc.",Mayfield,KY,42066,12/31/2016,NM,3.71585462202698,1.07297965598498,0.100638720412216,9.22061212425298,14.2680322724292
21255,17181,2224408,391557,1,Lakeside Bank of Salina,Salina,OK,74365,12/31/2016,SM,6.09494578547399,1.55821228916097,4.12357530473222E-03,11.9378813730877,19.7273133661153
21265,10221,0,725732,0,BAC Florida Bank,Coral Gables,FL,33134,12/31/2016,NM,2.83996138246078,0.782804250612146,5.05459438138636E-02,8.39832165824676,16.0900941687794
21284,0,1129515,581237,1,Bank of Pensacola,Pensacola,FL,32502,12/31/2016,NM,2.11895930535333,-0.114594792812615,2.01889687474764E-02,13.2213190511174,43.6651841715133
21292,15773,1866155,518037,0,PeoplesSouth Bank,Colquitt,GA,39837,12/31/2016,NM,3.68542928124939,0.847724346643236,0.151021198780011,9.54503390585,15.8678720265615
21329,0,1133026,406059,0,The National Bank of Texas at Fort Worth,Fort Worth,TX,76106,12/31/2016,N,3.30575015280455,0.725678983313422,3.07534400605843E-02,8.50376106572057,16.9674521238868
21342,9643,1134229,62044,0,Sebree Deposit Bank,Sebree,KY,42455,12/31/2016,NM,3.49668017503613,-0.286116735628136,0.198494383344116,10.3848607271954,20.1080663836357
21379,0,3386880,78241,0,First Naturalstate Bank,Mcgehee,AR,71654,12/31/2016,SM,3.09448838627233,0.385605109364585,4.15481774199505E-02,11.4708763035087,22.5515463917526
21440,9286,1081118,598534,0,Fidelity Bank,Atlanta,GA,30305,12/31/2016,NM,3.39469575387273,0.937934510111954,0.115842976860372,8.13749324377654,11.9069736689863
21448,0,0,617275,0,Holladay Bank & Trust,Salt Lake City,UT,84117,12/31/2016,NM,5.37737456342107,1.7424033925505,-0.203354772736516,14.3879907621247,22.5412635173591
21455,0,1108501,741068,0,Fidelity Bank of Texas,Waco,TX,76708,12/31/2016,NM,4.04245561160977,0.95426502571126,0.116214703606632,14.7747084366574,28.773423159933
21463,11867,2516587,728452,0,Verus Bank,Derby,KS,67037,12/31/2016,SM,3.65016414462769,0.981768427038169,0.036255200355301,8.62155277765508,13.0020069934411
21468,0,3369995,790534,0,TotalBank,Miami,FL,33131,12/31/2016,NM,2.94645382501571,0.763337630646581,-6.14009952808949E-03,11.8744992054711,18.0664979254851
21478,12088,1128330,620752,0,"First Citizens Bank of Polson, National Association",Polson,MT,59860,12/31/2016,N,3.93833232796622,-1.05231362843585,1.24248556633534,5.73103552837722,11.1819134078212
21486,13726,1139859,158741,0,Crossroads Bank,Effingham,IL,62401,12/31/2016,NM,3.1510831601051,1.06056457952916,-2.36277030092243E-03,13.1623803078157,16.6890288737786
21525,14276,1125423,914853,0,Cornerstone State Bank,Montgomery,MN,56069,12/31/2016,NM,3.67448033972569,1.03186960718684,4.88143204944891E-02,10.231249366583,14.6645512239347
21526,12065,1083998,280138,0,West Central Georgia Bank,Thomaston,GA,30286,12/31/2016,NM,4.03997529745346,1.1455543743019,0.185996793158739,25.3849308747885,50.1993213191447
21529,0,1109900,687054,0,Bank of Oak Ridge,Oak Ridge,LA,71264,12/31/2016,NM,2.3818281723272,0.340653108804209,0.134451123062322,10.0813344102786,19.7970808116768
21557,11267,4404277,610557,1,Three Rivers Bank of Montana,Kalispell,MT,59901,12/31/2016,NM,4.63668403916646,0.924446239349543,0.245379309319209,13.180253778052,19.4969212080593
21567,0,2344726,494654,0,"American Bank, National Association",Dallas,TX,75220,12/31/2016,N,8.03434161924728,1.2034890140223,3.9532057570389,9.72752332485157,17.884952013038
21573,11347,1135002,340135,0,Bank of Tennessee,Kingsport,TN,37660,12/31/2016,NM,3.95864651854863,1.29569195597292,5.47350591669651E-02,8.84606306987587,11.9707860126092
21578,0,1129681,837037,0,Continental National Bank,Miami,FL,33135,12/31/2016,N,3.34400398756007,0.501653249935573,4.71110674138892E-02,8.0536141773149,15.2576605689884
21591,18028,0,214106,0,The Bank of Greene County,Catskill,NY,12414,12/31/2016,SA,3.43162185062301,1.05082880760078,5.14376449013366E-02,8.46894359254101,15.5605487763465
21606,10764,3058057,183668,0,The Bank of Hemet,Riverside,CA,92506,12/31/2016,NM,3.7870319251354,2.35923226675985,6.65778011539835E-03,9.55237492783708,13.7374103983305
21635,0,1889565,308836,1,The Bank of Bourbonnais,Bourbonnais,IL,60914,12/31/2016,NM,2.70036609706375,0.512618704886965,0.111838308646891,10.9392177379833,20.2100339356141
21663,11323,3153242,917331,1,American City Bank of Tullahoma,Tullahoma,TN,37388,12/31/2016,NM,5.0785040454454,2.41063942386421,0.251856105664711,16.4822302250182,16.8629679144385
21692,0,1085415,717232,0,Peoples Bank of Graceville,Graceville,FL,32440,12/31/2016,NM,2.78156878166131,1.30157549591387,0.125182430493219,12.1714893943883,36.7600448215143
21693,0,1895007,32766,1,Lakeside National Bank,Rockwall,TX,75087,12/31/2016,N,2.76254911381242,0.392953457198178,0.467195618027307,9.11198343275739,20.6742938139111
21704,0,1066900,12955,0,Bank of Nebraska,La Vista,NE,68128,12/31/2016,NM,3.92778990362062,1.3570307082479,-4.12879188246486E-03,9.17458373659365,11.73941397719
21714,11890,0,33259,0,Premier Bank,Maplewood,MN,55109,12/31/2016,NM,3.70778228551585,1.2022833032475,-9.29992332552486E-02,10.3339547785131,13.6677673535331
21716,12237,1029222,933966,0,Citizens Business Bank,Ontario,CA,91764,12/31/2016,NM,3.4239216871651,1.30271515936493,-0.207969266763912,11.363121992119,18.0117541181585
21721,0,1204609,337340,0,Heritage Bank of Schaumburg,Schaumburg,IL,60194,12/31/2016,NM,3.07128353891226,0.847172651477212,0.347414302245098,8.11234357441539,20.081799591002
21728,0,2622219,677756,0,Farmers and Merchants State Bank,Langdon,ND,58249,12/31/2016,NM,3.59147780214075,1.86155603414451,-0.262853198907305,13.0854915952555,19.1190741733173
21752,13339,1061110,965051,0,First State Bank,Watonga,OK,73772,12/31/2016,NM,4.40212155256043,2.03064017436261,-0.287959981789959,9.2186816666918,14.7685574074893
21761,0,1039502,651448,1,"JPMorgan Chase Bank, Dearborn",Dearborn,MI,48126,12/31/2016,SM,0.690556897331366,1.40239523282672,0,94.9088389854852,470.261219022103
21784,12916,1082601,262237,0,First Port City Bank,Bainbridge,GA,39818,12/31/2016,NM,4.20250890049548,1.39949157235447,-0.23539449397832,12.260304715358,16.5394777743239
21805,11699,2032724,519146,0,First State Bank of DeQueen,De Queen,AR,71832,12/31/2016,SM,4.39267695426518,1.62638552448066,3.85521091795732E-02,9.44238431950619,13.9872081470442
21807,0,0,764151,0,Lovelady State Bank,Lovelady,TX,75851,12/31/2016,NM,4.18097733607542,0.940033766179628,-8.53004821721992E-02,9.10563905766976,17.0617696160267
21809,0,4465885,252256,0,Eagle State Bank,Eagle,NE,68347,12/31/2016,NM,3.4087224383917,0.916847257793202,9.88552561339687E-03,8.72616379468714,10.9301937207749
21837,0,1981384,53033,0,"Sabadell United Bank, National Association",Miami,FL,33131,12/31/2016,N,3.07726336388798,0.879137439555563,-3.69348144637673E-02,9.59982825892653,14.8204954541106
21843,0,5034792,229913,1,Mizuho Bank (USA),New York,NY,10020,12/31/2016,SM,1.34014262025452,0.814777133350982,0.719184583452169,17.3215926331489,17.3147115874634
21848,10048,1057962,507152,0,"Quail Creek Bank, National Association",Oklahoma City,OK,73120,12/31/2016,N,4.27472534306636,2.1688028161164,7.77946000288951E-02,10.5516983328483,14.9827098396731
21851,0,3074271,676160,0,Far East National Bank,Los Angeles,CA,90012,12/31/2016,N,3.27036143408837,1.9779829628039,-0.379131237639081,20.7025383629562,25.4104705206724
21868,0,1246159,976703,1,"Bessemer Trust Company, National Association",New York,NY,10111,12/31/2016,N,0.645129707311362,1.87598116434427,0,6.86898366536568,20.7111872789214
21874,13162,4166397,421539,0,First Peoples Bank of Tennessee,Jefferson City,TN,37760,12/31/2016,NM,4.04753912540074,7.05557558128163E-02,0.165094438198255,8.7369240807392,12.9315580922264
21883,11947,2227687,274829,0,TruPoint Bank,Grundy,VA,24614,12/31/2016,SM,3.2227188903143,7.81069434788924E-02,0.507436619665467,8.16891084301348,16.9530192750814
